#OTU ID,OMA1,OMA10,OMA11,OMA12,OMA13,OMA14,OMA15,OMA16,OMA17,OMA18,OMA19,OMA2,OMA20,OMA21,OMA22,OMA23,OMA24,OMA25,OMA26,OMA27,OMA28,OMA29,OMA3,OMA30,OMA31,OMA32,OMA33,OMA34,OMA35,OMA36,OMA37,OMA38,OMA39,OMA4,OMA40,OMA41,OMA42,OMA43,OMA44,OMA45,OMA46,OMA47,OMA48,OMA5,OMA6,OMA7,OMA8,OMA9,WGA10,WGA100,WGA106,WGA108,WGA111,WGA12,WGA13,WGA132,WGA133,WGA137,WGA139,WGA143,WGA145,WGA146,WGA15,WGA18,WGA19,WGA20,WGA23,WGA25,WGA26,WGA27,WGA29,WGA3,WGA32,WGA33,WGA34,WGA35,WGA39,WGA4,WGA40,WGA41,WGA42,WGA45,WGA46,WGA48,WGA5,WGA50,WGA53,WGA54,WGA55,WGA56,WGA7,WGA97,WGA98,WGA99
Otu80,0,3,3,1,0,0,0,31,57,16,46,0,24,21,22,46,14,4,1,1,4,1,2,1,2,0,0,0,5,2,3,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,201,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,2708,0,0,0,0,0,0,0,0,0
Otu101,48,13,12,14,1,3,1,6,7,1,4,30,7,8,9,38,65,23,2,5,9,8,17,15,6,6,3,2,5,7,20,34,9,45,52,2,22,1,3,7,1,41,20,2,13,2,40,28,1,0,0,1700,0,0,0,0,1,0,0,0,0,0,0,0,0,191,0,0,0,0,0,134,0,240,0,1,0,2,0,0,0,0,0,0,283,3,0,0,0,0,0,0,0,0
Otu78,24,0,4,3,1,1,2,3,1,1,0,14,3,3,3,16,17,9,1,2,3,3,4,8,8,0,3,2,2,4,7,13,9,7,276,18,43,1,14,2,4,2,7,6,9,8,15,11,0,0,0,2613,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu1126,7,53,10,4,4,52,29,38,177,89,126,3,217,113,17,5,7,3,64,18,56,104,6,88,22,24,28,63,45,27,81,2,9,16,28,71,81,3,136,32,26,1,0,0,0,1,42,137,331,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,12,20,0,0,0,0,0,58,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
Otu103,29,2,40,36,4,14,2,1,18,6,13,17,17,29,1,3,1,4,73,17,7,62,12,51,71,27,48,26,20,50,58,103,236,21,298,229,602,17,280,207,118,12,12,1,2,1,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,198,7,0,0,0,0,0,38,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Otu97,97,10,11,11,6,5,6,18,8,5,14,19,19,4,12,86,74,25,7,2,35,25,20,13,20,4,19,8,19,9,20,15,15,16,997,49,254,3,39,9,10,1,47,2,10,6,73,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Otu71,4,2,33,25,4,17,9,0,45,16,28,8,10,16,4,1,8,6,3,2,4,236,1,0,166,76,152,55,92,31,267,17,27,6,26,635,190,9,571,149,3,4,6,0,0,0,77,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu119,93,35,28,21,8,17,9,12,15,3,7,88,16,12,30,66,101,97,12,5,43,14,46,29,16,7,15,4,12,11,35,170,100,90,191,58,151,11,20,17,21,116,42,17,56,14,62,86,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,37,0,139,0,0,9,0,0,14,150,0,0,33,0,0,0,0,100,27,0,0,24,0,0,0,342,0,0,17,0,0
Otu139,76,0,18,10,1,4,1,4,0,4,0,58,0,2,4,1,4,1,3,1,4,3,34,10,5,2,4,2,0,5,7,40,17,27,115,19,36,0,4,2,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,1743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu116,143,39,13,7,3,7,0,9,1,1,2,150,36,12,4,59,40,62,27,9,17,9,98,5,16,4,5,7,7,2,2,216,181,179,535,9,34,2,48,13,16,0,0,0,3,0,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0,1,0,0,0,0
Otu84,5,26,1,0,0,9,0,20,5,5,11,260,88,31,70,0,0,0,27,0,50,8,199,1,0,8,0,9,7,0,0,232,30,0,186,0,0,0,32,3,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,491,0
Otu67,2,35,6,8,1,87,92,36,435,30,92,0,59,56,18,1,0,2,17,2,33,54,0,105,26,8,36,24,23,8,72,0,0,0,0,212,395,29,60,25,6,0,0,0,0,0,36,7,69,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
Otu79,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,2,42,0,910,863,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu82,18,0,267,203,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,6,144,0,210,326,140,305,77,51,50,334,0,0,0,0,1,3,0,3,1,0,23,21,0,0,0,25,0,0,0,0,294,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,121,70
Otu85,115,19,23,20,3,5,3,2,3,2,2,86,10,11,7,80,86,70,6,2,17,17,44,15,17,22,19,16,16,12,13,55,52,72,164,5,17,0,10,7,6,465,135,8,13,31,28,48,0,287,0,0,0,0,0,0,2,0,0,0,0,0,0,0,247,0,0,0,0,0,12,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Otu410,27,0,31,30,0,1,6,0,16,3,7,39,2,0,3,1,0,0,4,18,10,16,28,5,22,11,29,8,18,10,53,159,106,47,217,67,22,3,346,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,0
Otu86,7,7,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,10,0,0,63,0,148,0,4,1,0,4,0,2,1,25,1,10,1841,157,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu96,2,0,0,0,0,1,1,0,3,2,3,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372,0,0,0,0,0,0,0,0
Otu1262,81,9,45,35,11,10,3,4,16,5,13,10,3,5,6,29,22,21,7,2,88,74,7,74,64,50,94,50,64,48,105,10,23,0,37,3,15,0,14,7,1,42,11,4,4,1,70,6,0,0,35,0,0,0,0,0,0,18,0,0,0,620,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0
Otu90,6,12,16,19,1,31,19,14,27,12,10,6,17,41,14,25,99,82,21,9,21,48,1,51,30,23,31,25,19,14,68,2,5,0,4,161,55,2,42,14,13,10,0,2,3,4,134,29,0,0,0,0,0,181,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,889,0,8,0,0,0,0,0,0,0,0,0
Otu105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
Otu87,547,0,55,4,4,18,0,2,1,2,3,176,35,7,6,0,0,0,25,13,12,8,98,6,33,16,29,6,37,15,22,97,13,144,394,9,17,1,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu149,72,25,48,22,6,9,5,8,21,5,11,70,22,24,20,151,126,146,5,11,20,29,31,24,25,22,31,7,25,11,71,79,41,53,120,22,36,1,45,13,8,196,105,19,62,52,147,44,0,0,0,0,0,0,13,69,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
Otu95,28,19,14,28,10,18,3,22,19,23,26,27,11,14,15,26,82,28,8,3,14,39,13,4,24,6,15,11,10,10,24,53,88,22,93,179,228,27,56,35,22,34,7,0,4,5,59,64,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,109,0,303,0,18,0,0,0,0,95,0,0,0,0,0,0,0,0,0
Otu88,0,0,0,0,0,0,0,2,1,0,0,1,2,3,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1944,0,0,0,357,0,0,0,0,0,0,0,0,0,0
Otu816,0,0,0,1,0,2,13,0,0,0,0,0,0,40,0,0,244,180,0,0,23,0,1,0,21,0,0,0,1,0,1,173,493,0,0,0,0,0,47,67,2,0,0,3,867,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu99,29,13,3,4,2,2,17,12,10,7,11,13,1,13,17,89,54,23,2,1,14,11,2,6,2,2,1,3,14,2,9,22,5,8,171,3,24,1,15,1,4,1,7,0,0,5,48,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu127,101,0,6,1,0,0,0,4,4,2,2,7,0,3,0,0,0,0,0,0,2,2,2,2,1,2,0,9,1,2,1,1117,451,1,291,4,0,0,4,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu91,17,42,29,15,8,12,6,8,11,5,5,62,24,8,15,28,74,52,7,13,22,19,22,17,27,13,13,12,13,13,15,48,59,58,88,59,265,15,45,11,23,19,9,3,2,1,86,63,63,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0
Otu98,82,0,5,1,1,0,2,2,10,0,4,64,3,2,9,0,18,0,1,2,3,4,57,2,1,0,0,0,3,0,0,174,41,0,2,33,80,2,15,22,46,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu107,54,25,16,25,3,6,3,6,9,1,4,23,35,11,3,74,81,43,20,6,9,24,38,33,17,6,15,16,11,14,30,69,33,21,385,93,108,7,41,33,24,10,18,58,75,54,89,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu93,4,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,4,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu100,29,36,3,1,1,1,29,0,30,15,26,9,9,4,3,15,6,7,1,1,70,15,10,7,5,4,18,20,4,4,18,38,28,6,52,163,311,17,108,17,38,29,13,263,141,97,7,46,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu182,16,7,1,6,1,27,43,17,84,15,22,0,4,13,26,38,18,7,17,3,5,3,5,15,0,3,10,5,0,12,8,20,13,19,115,76,97,22,3,5,43,1,1,20,40,11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,691,0,0,0,0,0,0,69,0,0,0,0,0,1,0,0,0
Otu102,111,4,7,7,1,1,1,1,3,0,2,62,2,1,6,34,26,32,3,4,13,7,47,7,4,3,12,0,1,4,2,41,15,37,126,0,2,0,2,3,0,912,141,5,24,12,9,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu138,59,27,14,12,10,7,6,3,5,3,2,47,28,15,15,55,85,43,10,4,19,6,37,11,1,2,6,4,7,2,8,73,48,58,230,12,75,3,20,8,9,89,45,28,43,34,49,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,2,0,268,0,0,0,0,3,0,0,0,0,0
Otu106,0,3,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,4,2,3,9,4,4,1,0,3,1,0,2,41,39,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1524,0,0,0,0,0,0,0,0,0,0,0,0
Otu131,70,2,24,20,2,5,6,7,17,3,16,39,14,11,18,7,3,2,10,5,11,34,29,20,36,14,18,25,28,11,61,38,43,36,524,52,269,6,37,23,16,3,11,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu108,135,0,1,4,4,6,0,5,17,0,0,3,5,5,0,0,0,0,14,8,0,4,0,4,20,18,31,8,11,5,5,66,242,42,479,6,3,0,1,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0
Otu1273,81,9,29,24,14,6,2,3,19,0,8,29,1,9,14,44,38,41,10,2,105,25,24,16,27,22,50,19,25,9,51,112,63,26,152,2,18,0,30,12,6,114,52,7,15,8,46,21,0,0,126,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu144,102,30,11,13,13,5,7,14,2,5,5,133,8,24,26,27,70,28,10,6,27,9,70,8,12,4,7,2,7,8,7,81,54,121,164,2,10,0,11,5,2,103,32,4,3,1,63,51,0,0,0,0,134,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu136,73,10,9,6,0,1,0,1,1,0,6,33,0,1,0,22,84,28,3,1,5,1,12,3,1,0,5,4,1,1,4,292,220,29,390,6,18,0,32,37,11,108,31,1,5,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu115,37,54,9,7,5,1,3,3,6,7,4,40,26,13,10,37,120,38,9,5,20,6,20,10,1,1,2,3,7,2,2,23,15,27,167,1,10,0,5,3,2,36,12,9,19,9,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,1,569,0
Otu110,3,5,14,14,0,0,2,1,4,1,7,3,0,8,0,5,3,6,8,0,40,61,0,79,41,32,61,1,29,13,122,7,0,1,1,362,98,5,48,12,5,5,0,0,0,0,119,11,0,0,0,250,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu117,11,2,0,1,0,1,0,0,1,0,3,3,1,0,1,6,3,6,0,0,0,4,5,3,0,1,4,0,4,0,1,10,2,2,14,3,11,0,0,0,2,14,4,0,1,1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu141,19,15,15,7,6,4,1,5,13,1,4,12,10,4,3,32,24,26,11,3,11,23,6,9,14,17,12,1,12,3,35,13,11,9,88,100,330,13,70,10,8,1,17,19,31,13,72,36,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu163,109,4,6,5,3,2,0,1,3,1,0,7,5,2,3,59,36,31,2,1,2,15,21,2,8,2,8,2,11,2,12,17,15,4,751,3,59,2,8,6,2,80,76,3,11,22,19,10,0,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu150,145,0,0,3,5,0,0,2,1,1,3,65,0,0,9,0,0,0,2,2,10,2,39,7,3,3,0,1,2,1,2,14,5,36,1041,2,18,0,3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu113,43,0,21,27,1,4,13,4,9,2,11,13,14,5,2,0,0,0,2,3,3,30,6,14,13,15,19,13,17,12,79,4,2,12,55,808,96,0,31,14,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu509,81,2,20,10,0,6,0,1,2,1,0,143,8,6,2,0,0,0,10,6,7,8,36,6,20,25,29,7,41,6,19,155,84,117,100,5,22,0,150,30,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,246,0,0,0,1,0,0,0,0,0,0,0
Otu118,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,1,1,0,0,2,1,2,0,2,0,0,0,14,1,13,0,2,2,0,0,35,0,0,1,2,0,0,0,0,1310,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu109,12,14,8,3,2,1,0,1,3,1,2,3,5,6,0,11,18,15,3,0,5,12,13,7,6,3,10,7,10,6,7,17,14,4,23,5,28,0,14,6,1,15,9,1,8,4,8,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,977,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Otu1630,0,0,1,0,0,0,1,0,6,42,34,0,0,2,0,0,0,0,0,1,7,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu81,1,1,3,3,5,6,0,7,29,11,8,2,8,0,10,4,5,7,0,0,28,2,2,1,3,4,1,0,2,0,1,3,4,0,10,0,1,0,5,1,0,2,18,0,0,0,7,0,10,0,0,0,0,66,294,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu120,14,0,0,0,0,2,2,1,2,13,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,369,0,0,0,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu271,0,0,0,0,0,0,0,0,0,0,0,0,14,9,21,1,0,0,9,14,12,3,0,0,0,2,4,5,1,4,2,0,0,0,0,16,51,1,28,4,20,0,0,0,4,0,0,0,11,144,26,49,0,0,0,0,14,44,0,0,5,0,0,12,12,4,0,216,16,1,0,0,28,5,14,0,0,8,26,49,0,76,0,0,4,0,167,0,26,0,0,6,10,49
Otu126,30,37,11,6,2,4,1,4,4,3,1,26,23,3,2,80,28,22,8,1,2,2,10,11,14,10,10,6,4,4,2,112,56,28,155,49,82,9,29,17,7,22,15,4,1,1,63,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
Otu121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
Otu135,12,8,5,2,3,18,31,35,42,17,14,28,48,89,80,20,15,12,15,2,37,4,29,4,0,0,1,10,2,0,4,36,13,45,127,42,156,15,4,3,4,2,1,0,16,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
Otu132,12,0,1,1,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,2,2,1,1,2,0,2,3,0,1,1,13,13,1,35,4,4,0,5,2,3,16,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,0,0,0,0
Otu114,1,0,2,3,2,0,1,0,0,0,2,0,0,3,0,35,4,51,1,0,84,24,0,30,27,15,76,26,17,2,91,2,0,0,0,3,2,0,0,0,0,12,12,0,0,0,577,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,190,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu155,4,3,2,3,3,44,1,31,37,48,71,1,1,32,61,2,4,2,6,1,36,18,1,18,15,8,15,10,8,6,19,0,0,0,4,4,70,0,20,7,4,9,5,1,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,335,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
Otu148,0,35,1,3,12,2,7,69,92,52,11,0,52,14,8,0,0,0,0,2,126,33,1,3,13,3,7,11,31,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,358,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu124,0,13,1,0,0,2,0,2,5,60,10,1,12,5,0,4,6,4,2,0,4,6,0,4,6,2,1,1,1,1,1,0,1,0,1,173,526,21,11,3,3,1,0,19,41,22,1,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu152,31,1,8,2,1,3,1,0,0,0,0,15,2,4,2,21,4,9,0,3,7,3,9,4,5,3,2,3,8,2,8,22,12,15,58,0,1,0,1,1,0,148,32,1,3,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu130,49,5,6,0,2,0,2,7,23,11,16,5,27,19,6,97,81,33,1,0,3,18,4,28,4,3,11,2,2,4,12,0,1,2,76,1,5,0,1,2,0,0,2,15,244,42,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu142,40,8,13,8,3,5,4,5,3,3,1,23,13,8,8,51,58,48,8,2,5,13,5,4,6,7,17,3,10,6,18,19,6,11,78,10,24,1,8,11,4,53,28,20,87,38,59,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0
